$,789,50.82,41.8026577,109.9923629,4628356.579,416292.0621,1575.14,2.222,19.24845463,5.853570877,38,0,*01
$,789,50.88,41.8026589,109.9923647,4628356.711,416292.2132,1575.15,2.222,19.24845463,5.853570877,38,0,*3E
$,789,50.95,41.80266,109.9923666,4628356.831,416292.3724,1575.15,2.222,19.24845463,5.853570877,38,0,*07
$,789,51.02,41.8026611,109.9923685,4628356.951,416292.5317,1575.16,2.222,19.24845463,5.853570877,38,0,*0C
$,789,51.09,41.80266356,109.9923725,4628357.22,416292.8685,1575.17,2.222,19.24845463,5.853570877,30,0,*03
$,999,50.9525,41.80266356,109.9923725,4628357.22,416292.8685,1575.17,2.222,18.51340742,5.811883811,30,0,*0B
$,999,52.9408,41.8026657,109.9923759,4628357.455,416293.1524,1575.18,2.222,18.51340742,5.811883811,30,0,*09
$,999,52.9408,41.8026668,109.9923778,4628357.575,416293.3117,1575.19,2.222,18.51340742,5.811883811,30,0,*07
$,999,52.9408,41.8026679,109.9923797,4628357.695,416293.471,1575.19,2.222,18.51340742,5.811883811,30,0,*3F
$,999,50.5043,41.802669,109.9923816,4628357.815,416293.6303,1575.2,2.222,18.51340742,5.811883811,30,0,*3C
$,999,51.432,41.8026702,109.9923835,4628357.947,416293.7897,1575.21,2.222,18.51340742,5.811883811,30,0,*39
$,999,51.7633,41.8026713,109.9923853,4628358.067,416293.9406,1575.22,2.222,18.51340742,5.811883811,30,0,*05
$,999,51.7633,41.8026724,109.9923872,4628358.187,416294.0999,1575.22,2.222,18.51340742,5.811883811,30,0,*3E
$,999,51.7633,41.8026735,109.9923891,4628358.308,416294.2592,1575.23,2.222,18.51340742,5.811883811,30,0,*3D
$,999,51.7633,41.8026746,109.992391,4628358.428,416294.4185,1575.24,2.222,18.51340742,5.811883811,30,0,*01
$,999,52.0151,41.8026757,109.9923929,4628358.548,416294.5777,1575.25,2.222,18.06721507,5.739469755,30,0,*31
$,999,52.3073,41.8026768,109.9923948,4628358.669,416294.737,1575.25,2.222,18.06721507,5.739469755,30,0,*0F
$,999,52.3073,41.8026779,109.9923967,4628358.789,416294.8963,1575.26,2.222,18.06721507,5.739469755,30,0,*03
$,999,52.3073,41.802679,109.9923986,4628358.909,416295.0555,1575.27,2.222,18.06721507,5.739469755,30,0,*32
$,999,52.3073,41.8026801,109.9924005,4628359.029,416295.2148,1575.27,2.222,18.06721507,5.739469755,30,0,*0A
$,999,52.3073,41.8026812,109.9924024,4628359.15,416295.3741,1575.28,2.222,18.06721507,5.739469755,30,0,*32
$,999,52.3073,41.8026823,109.9924044,4628359.27,416295.5417,1575.28,2.222,18.06721507,5.739469755,30,0,*34
$,999,52.3073,41.8026834,109.9924063,4628359.39,416295.7009,1575.29,2.222,18.06721507,5.739469755,30,0,*0F
$,999,52.3073,41.8026845,109.9924082,4628359.51,416295.8602,1575.3,2.222,18.06721507,5.739469755,30,0,*3A
$,999,52.3073,41.8026856,109.9924101,4628359.631,416296.0195,1575.3,2.222,18.06721507,5.739469755,30,0,*3D
$,999,52.3073,41.8026867,109.992412,4628359.751,416296.1788,1575.31,2.222,17.62903341,5.632182682,30,0,*0A
$,999,52.1616,41.8026878,109.9924139,4628359.871,416296.338,1575.32,2.222,17.62903341,5.632182682,30,0,*06
$,999,52.1616,41.8026889,109.9924158,4628359.992,416296.4973,1575.32,2.222,17.62903341,5.632182682,30,0,*03
$,999,52.3073,41.80269,109.9924177,4628360.112,416296.6566,1575.33,2.222,17.62903341,5.632182682,30,0,*3A
$,999,52.5601,41.8026911,109.9924196,4628360.232,416296.8159,1575.34,2.222,17.62903341,5.632182682,30,0,*3C
$,999,52.5601,41.8026922,109.9924215,4628360.352,416296.9751,1575.34,2.222,17.62903341,5.632182682,30,0,*36
$,999,52.5601,41.8026933,109.9924234,4628360.473,416297.1344,1575.35,2.222,17.62903341,5.632182682,30,0,*09
$,999,52.7044,41.8026944,109.9924253,4628360.593,416297.2937,1575.36,2.222,17.62903341,5.632182682,30,0,*05
$,999,52.7044,41.8026955,109.9924273,4628360.713,416297.4613,1575.36,2.222,17.62903341,5.632182682,30,0,*3A
$,999,52.7044,41.8026965,109.9924292,4628360.822,416297.6204,1575.37,2.222,17.62903341,5.632182682,30,0,*38
$,999,52.9587,41.8026976,109.9924311,4628360.943,416297.7797,1575.37,2.222,17.30368657,5.47462839,30,0,*3D
$,999,53.1017,41.8026987,109.992433,4628361.063,416297.939,1575.38,2.222,17.30368657,5.47462839,30,0,*36
$,999,53.1017,41.8026998,109.992435,4628361.183,416298.1065,1575.39,2.222,17.30368657,5.47462839,30,0,*3E
$,999,52.9587,41.8027009,109.9924369,4628361.303,416298.2658,1575.4,2.222,17.30368657,5.47462839,30,0,*02
$,999,53.1017,41.802702,109.9924388,4628361.424,416298.4251,1575.4,2.222,17.30368657,5.47462839,30,0,*0F
$,999,53.1017,41.802703,109.9924407,4628361.533,416298.5842,1575.41,2.222,17.30368657,5.47462839,30,0,*09
$,999,53.1017,41.8027041,109.9924427,4628361.653,416298.7518,1575.42,2.222,17.30368657,5.47462839,30,0,*37
$,999,53.3572,41.8027052,109.9924446,4628361.773,416298.9111,1575.43,2.222,17.30368657,5.47462839,30,0,*30
$,999,53.3572,41.8027063,109.9924465,4628361.894,416299.0703,1575.43,2.222,17.30368657,5.47462839,30,0,*05
$,999,53.3572,41.8027073,109.9924485,4628362.003,416299.2378,1575.44,2.222,17.30368657,5.47462839,30,0,*09
$,999,53.2437,41.8027084,109.9924504,4628362.123,416299.3971,1575.45,2.222,17.11578335,5.308761032,30,0,*3A
$,999,53.3572,41.8027095,109.9924523,4628362.243,416299.5563,1575.45,2.222,17.11578335,5.308761032,30,0,*38
$,999,53.3572,41.8027105,109.9924543,4628362.352,416299.7238,1575.46,2.222,17.11578335,5.308761032,30,0,*03
$,999,53.4989,41.8027116,109.9924562,4628362.473,416299.8831,1575.47,2.222,17.11578335,5.308761032,30,0,*0E
$,999,53.3572,41.8027127,109.9924581,4628362.593,416300.0423,1575.48,2.222,17.11578335,5.308761032,30,0,*37
$,999,53.4989,41.8027138,109.9924601,4628362.713,416300.2099,1575.48,2.222,17.11578335,5.308761032,30,0,*3A
$,999,53.4989,41.8027148,109.992462,4628362.822,416300.3691,1575.49,2.222,17.11578335,5.308761032,30,0,*02
$,999,53.1017,41.8027159,109.9924639,4628362.942,416300.5283,1575.5,2.222,17.11578335,5.308761032,30,0,*0E
$,999,53.4989,41.802717,109.9924659,4628363.063,416300.6959,1575.5,2.222,17.11578335,5.308761032,30,0,*0C
$,999,53.4989,41.802718,109.9924678,4628363.172,416300.8551,1575.51,2.222,17.11578335,5.308761032,30,0,*30
$,999,53.3572,41.8027191,109.9924698,4628363.292,416301.0226,1575.51,2.222,16.93943508,5.131083295,30,0,*0C
$,999,53.4989,41.8027202,109.9924717,4628363.412,416301.1819,1575.52,2.222,16.93943508,5.131083295,30,0,*04
$,999,53.4989,41.8027213,109.9924736,4628363.533,416301.3412,1575.53,2.222,16.93943508,5.131083295,30,0,*3A
$,999,53.3572,41.8027223,109.9924756,4628363.642,416301.5086,1575.54,2.222,16.93943508,5.131083295,30,0,*0C
$,999,53.4989,41.8027234,109.9924775,4628363.762,416301.6679,1575.55,2.222,16.93943508,5.131083295,30,0,*02
$,999,53.3572,41.8027245,109.9924794,4628363.882,416301.8272,1575.56,2.222,16.93943508,5.131083295,30,0,*0A
$,999,53.4989,41.8027255,109.9924814,4628363.991,416301.9946,1575.57,2.222,16.93943508,5.131083295,30,0,*09
$,999,53.7558,41.8027266,109.9924833,4628364.112,416302.1539,1575.58,2.222,16.93943508,5.131083295,30,0,*36
$,999,53.3572,41.8027277,109.9924852,4628364.232,416302.3132,1575.58,2.222,16.93943508,5.131083295,30,0,*03
$,999,53.4989,41.8027287,109.9924872,4628364.341,416302.4806,1575.59,2.222,16.93943508,5.131083295,30,0,*0C
$,999,53.7558,41.8027298,109.9924891,4628364.461,416302.6399,1575.59,2.222,16.76625509,4.969801749,30,0,*01
$,999,53.4989,41.8027309,109.9924911,4628364.581,416302.8075,1575.6,2.222,16.76625509,4.969801749,30,0,*00
$,999,53.4989,41.8027319,109.992493,4628364.691,416302.9666,1575.61,2.222,16.76625509,4.969801749,30,0,*0D
$,999,53.7558,41.802733,109.9924949,4628364.811,416303.1259,1575.62,2.222,16.76625509,4.969801749,30,0,*0F
$,999,53.4989,41.8027341,109.9924969,4628364.931,416303.2935,1575.63,2.222,16.76625509,4.969801749,30,0,*36
$,999,53.4989,41.8027351,109.9924988,4628365.04,416303.4526,1575.64,2.222,16.76625509,4.969801749,30,0,*03
$,999,53.3572,41.8027362,109.9925008,4628365.16,416303.6202,1575.64,2.222,16.76625509,4.969801749,30,0,*00
$,999,53.1017,41.8027373,109.9925027,4628365.281,416303.7795,1575.65,2.222,16.76625509,4.969801749,30,0,*01
$,999,53.4989,41.8027383,109.9925046,4628365.39,416303.9386,1575.65,2.222,16.76625509,4.969801749,30,0,*06
$,999,53.3572,41.8027394,109.9925066,4628365.51,416304.1062,1575.66,2.222,16.76625509,4.969801749,30,0,*00
$,999,53.1017,41.8027405,109.9925085,4628365.63,416304.2655,1575.67,2.222,16.57687426,4.956631969,30,0,*0F
