$,789,41.42,41.8024774,109.9920956,4628336.82123479,416269.6215086149,1574.42,2.222,27.670655372237402,6.310909391947738,30,0,*35
$,789,41.993,41.802478403607,109.99209679532,4628336.931497741,416269.7221161678,1574.43,2.222,27.670655372237402,6.310909391947738,30,0,*0B
$,789,42.5659,41.80247939822,109.992098003993,4628337.040749109,416269.82382130367,1574.43,2.222,27.670655372237402,6.310909391947738,38,0,*03
$,789,43.1389,41.80248038374,109.992099225898,4628337.148978018,416269.9266138406,1574.44,2.222,27.670655372237402,6.310909391947738,38,0,*3F
$,789,43.5394,41.802481360488,109.992100460323,4628337.2562208045,416270.03043505055,1574.45,2.222,27.670655372237402,6.310909391947738,38,0,*05
$,789,43.5394,41.802482334978,109.992101697939,4628337.363209783,416270.13451840775,1574.46,2.222,27.670655372237402,6.310909391947738,38,0,*3A
$,789,43.2198,41.802483309468,109.992102935554,4628337.470198767,416270.2386016784,1574.47,2.222,27.670655372237402,6.310909391947738,38,0,*0E
$,789,43.3458,41.802484283958,109.99210417317,4628337.577187749,416270.3426850304,1574.47,2.222,27.670655372237402,6.310909391947738,38,0,*3C
$,789,43.4145,41.802485258448,109.992105410785,4628337.684176733,416270.4467682938,1574.48,2.222,27.670655372237402,6.310909391947738,38,0,*01
$,789,43.4285,41.802486232938,109.992106648401,4628337.791165719,416270.5508516397,1574.49,2.222,27.670655372237402,6.310909391947738,38,0,*0E
$,789,43.4285,41.802487207428,109.992107886016,4628337.898154708,416270.6549348979,1574.49,2.222,27.00748750275739,6.016210338985805,38,0,*30
$,789,43.4018,41.802488181918,109.992109123631,4628338.005143697,416270.75901815196,1574.5,2.222,27.00748750275739,6.016210338985805,38,0,*35
$,789,43.2441,41.802489156408,109.992110361247,4628338.112132686,416270.86310148856,1574.51,2.222,27.00748750275739,6.016210338985805,38,0,*07
$,789,43.1482,41.802490130898,109.992111598862,4628338.219121679,416270.9671847375,1574.52,2.222,27.00748750275739,6.016210338985805,38,0,*3A
$,789,43.4946,41.802491105388,109.992112836478,4628338.326110671,416271.07126806787,1574.53,2.222,27.00748750275739,6.016210338985805,38,0,*0A
$,789,43.3469,41.802492079878,109.992114074093,4628338.433099668,416271.1753513096,1574.53,2.222,27.00748750275739,6.016210338985805,38,0,*3E
$,789,43.2561,41.802494,109.9921165,4628338.643921697,416271.379382723,1574.54,2.222,27.00748750275739,6.016210338985805,38,0,*35
$,789,43.3474,41.8024954,109.9921182,4628338.797703331,416271.5224324455,1574.54,2.222,27.00748750275739,6.016210338985805,38,0,*30
$,789,43.2612,41.8024967,109.9921198,4628338.940479692,416271.657044498,1574.54,2.222,27.00748750275739,6.016210338985805,38,0,*0F
$,789,43.348,41.8024979,109.9921215,4628339.072055939,416271.7998338153,1574.55,2.222,27.00748750275739,6.016210338985805,38,0,*03
$,789,43.4304,41.8024993,109.9921232,4628339.225837584,416271.9428835214,1574.55,2.222,26.273516718939184,5.72238452299852,38,0,*33
$,789,43.5363,41.8025006,109.9921248,4628339.36861395,416272.07749555644,1574.56,2.222,26.273516718939184,5.72238452299852,38,0,*3F
$,789,43.8047,41.8025019,109.9921265,4628339.511292903,416272.2204150541,1574.56,2.222,26.273516718939184,5.72238452299852,38,0,*3B
$,789,43.9766,41.8025032,109.9921281,4628339.654069276,416272.3550270805,1574.56,2.222,26.273516718939184,5.72238452299852,38,0,*3B
$,789,43.7556,41.8025045,109.9921298,4628339.796748233,416272.49794656696,1574.56,2.222,26.273516718939184,5.72238452299852,38,0,*06
$,789,43.9766,41.8025058,109.9921315,4628339.939427192,416272.64086604776,1574.57,2.222,26.273516718939184,5.72238452299852,38,0,*0A
$,789,44.1476,41.8025071,109.9921332,4628340.082106156,416272.78378552286,1574.57,2.222,26.273516718939184,5.72238452299852,38,0,*05
$,789,44.1476,41.8025083,109.9921348,4628340.213779843,416272.91826732975,1574.58,2.222,26.273516718939184,5.72238452299852,38,0,*07
$,789,44.1476,41.8025096,109.9921365,4628340.356458812,416273.06118679396,1574.58,2.222,26.273516718939184,5.72238452299852,38,0,*0A
$,789,44.3704,41.8025109,109.9921382,4628340.499137783,416273.2041062524,1574.59,2.222,26.273516718939184,5.72238452299852,38,0,*34
$,789,44.3704,41.8025122,109.9921399,4628340.641816758,416273.3470257052,1574.59,2.222,25.58303184040377,5.709126748223288,38,0,*38
$,789,44.5404,41.8025135,109.9921416,4628340.784495736,416273.48994515126,1574.59,2.222,25.58303184040377,5.709126748223288,38,0,*07
$,789,44.7094,41.8025148,109.9921433,4628340.927174713,416273.6328645927,1574.59,2.222,25.58303184040377,5.709126748223288,38,0,*37
$,789,44.7094,41.8025161,109.9921449,4628341.069951113,416273.7674765635,1574.6,2.222,25.58303184040377,5.709126748223288,38,0,*02
$,789,44.9341,41.8025173,109.9921466,4628341.201527401,416273.9102657987,1574.6,2.222,25.58303184040377,5.709126748223288,38,0,*00
$,789,44.9341,41.8025186,109.9921483,4628341.34420639,416274.05318522354,1574.61,2.222,25.58303184040377,5.709126748223288,38,0,*3C
$,789,45.1022,41.8025199,109.9921501,4628341.4867879655,416274.2044121082,1574.61,2.222,25.58303184040377,5.709126748223288,38,0,*04
$,789,45.3286,41.8025211,109.9921518,4628341.618364262,416274.3472013282,1574.61,2.222,25.58303184040377,5.709126748223288,38,0,*36
$,789,45.4957,41.8025224,109.9921535,4628341.76104326,416274.490120736,1574.62,2.222,25.58303184040377,5.709126748223288,38,0,*33
$,789,45.4957,41.8025236,109.9921552,4628341.892619561,416274.63290994527,1574.62,2.222,25.58303184040377,5.709126748223288,38,0,*0B
$,789,45.6617,41.8025249,109.9921569,4628342.035298564,416274.77582933987,1574.62,2.222,24.919462181899824,5.7803326354113995,38,0,*01
$,789,45.7239,41.8025262,109.9921587,4628342.177880154,416274.9270561956,1574.63,2.222,24.919462181899824,5.7803326354113995,38,0,*37
$,789,45.6617,41.8025274,109.9921604,4628342.309456466,416275.0698453885,1574.63,2.222,24.919462181899824,5.7803326354113995,38,0,*3C
$,789,45.8899,41.8025287,109.9921621,4628342.452135476,416275.2127647683,1574.64,2.222,24.919462181899824,5.7803326354113995,38,0,*30
$,789,45.8899,41.8025299,109.9921638,4628342.583711793,416275.3555539505,1574.64,2.222,24.919462181899824,5.7803326354113995,38,0,*35
$,789,46.0549,41.8025312,109.9921656,4628342.726293394,416275.5067807832,1574.64,2.222,24.919462181899824,5.7803326354113995,38,0,*3E
$,789,46.2848,41.8025324,109.9921673,4628342.857869717,416275.64956995455,1574.64,2.222,24.919462181899824,5.7803326354113995,38,0,*00
$,789,46.2848,41.8025337,109.9921691,4628343.000451325,416275.8007967735,1574.65,2.222,24.919462181899824,5.7803326354113995,38,0,*39
$,789,46.6804,41.8025349,109.9921708,4628343.132027653,416275.943585934,1574.65,2.222,24.919462181899824,5.7803326354113995,38,0,*02
$,789,46.6118,41.8025361,109.9921725,4628343.263603984,416276.08637508925,1574.66,2.222,24.919462181899824,5.7803326354113995,38,0,*00
$,789,46.6804,41.8025374,109.9921743,4628343.406185603,416276.23760189203,1574.66,2.222,24.3032232057906,5.844437832338744,38,0,*36
$,789,46.8434,41.8025386,109.9921761,4628343.537664527,416276.38869849854,1574.67,2.222,24.3032232057906,5.844437832338744,38,0,*34
$,789,47.0767,41.8025398,109.9921778,4628343.669240866,416276.5314876365,1574.67,2.222,24.3032232057906,5.844437832338744,38,0,*07
$,789,47.2386,41.802541,109.9921796,4628343.800719796,416276.6825842331,1574.67,2.222,24.3032232057906,5.844437832338744,38,0,*3D
$,789,47.2386,41.8025423,109.9921814,4628343.943301425,416276.83381101163,1574.68,2.222,24.3032232057906,5.844437832338744,38,0,*34
$,789,47.4735,41.8025435,109.9921831,4628344.074877774,416276.9766001344,1574.68,2.222,24.3032232057906,5.844437832338744,38,0,*00
$,789,47.2385,41.8025447,109.9921849,4628344.206356713,416277.12769671425,1574.68,2.222,24.3032232057906,5.844437832338744,38,0,*38
$,789,47.3994,41.8025459,109.9921867,4628344.337835655,416277.2787932864,1574.69,2.222,24.3032232057906,5.844437832338744,38,0,*0F
$,789,47.3994,41.8025471,109.9921885,4628344.469314599,416277.4298898552,1574.69,2.222,24.3032232057906,5.844437832338744,38,0,*0A
$,789,47.6343,41.8025483,109.9921902,4628344.600890961,416277.57267895446,1574.69,2.222,24.3032232057906,5.844437832338744,38,0,*32
$,789,47.7941,41.8025495,109.992192,4628344.732369913,416277.72377551225,1574.69,2.222,23.715973984544835,5.849427122846911,38,0,*06
$,789,47.7941,41.8025508,109.9921938,4628344.874951564,416277.87500225246,1574.7,2.222,23.715973984544835,5.849427122846911,38,0,*0F
$,789,47.7941,41.802552,109.9921956,4628345.006430521,416278.0260987968,1574.7,2.222,23.715973984544835,5.849427122846911,38,0,*0F
$,789,48.0306,41.8025532,109.9921974,4628345.137909481,416278.1771953377,1574.71,2.222,23.715973984544835,5.849427122846911,38,0,*0A
$,789,48.1893,41.8025544,109.9921992,4628345.269388447,416278.3282918731,1574.72,2.222,23.715973984544835,5.849427122846911,38,0,*05
$,789,48.1893,41.8025556,109.992201,4628345.400867413,416278.4793884008,1574.72,2.222,23.715973984544835,5.849427122846911,38,0,*3F
$,789,48.4274,41.8025568,109.9922028,4628345.532346384,416278.630484924,1574.72,2.222,23.715973984544835,5.849427122846911,38,0,*39
$,789,48.4274,41.802558,109.9922046,4628345.6638253555,416278.78158144164,1574.72,2.222,23.715973984544835,5.849427122846911,38,0,*34
$,789,48.5849,41.8025591,109.9922064,4628345.784201636,416278.93254776736,1574.73,2.222,23.715973984544835,5.849427122846911,38,0,*3D
$,789,48.8247,41.8025603,109.9922082,4628345.915680615,416279.08364427416,1574.73,2.222,23.715973984544835,5.849427122846911,38,0,*39
$,789,48.8247,41.8025615,109.99221,4628346.047159598,416279.23474077537,1574.74,2.222,23.155128853672377,5.81904604354405,38,0,*01
$,789,48.8247,41.8025627,109.9922118,4628346.178638584,416279.38583727204,1574.74,2.222,23.155128853672377,5.81904604354405,38,0,*0F
$,789,48.8247,41.8025639,109.9922136,4628346.310117573,416279.5369337611,1574.75,2.222,23.155128853672377,5.81904604354405,38,0,*3A
$,789,48.981,41.8025651,109.9922155,4628346.441499156,416279.6963377043,1574.75,2.222,23.155128853672377,5.81904604354405,38,0,*0D
$,789,48.981,41.8025662,109.9922173,4628346.561875454,416279.84730399714,1574.76,2.222,23.155128853672377,5.81904604354405,38,0,*37
$,789,48.981,41.8025674,109.9922191,4628346.693354453,416279.9984004717,1574.76,2.222,23.155128853672377,5.81904604354405,38,0,*0D
$,789,48.981,41.8025686,109.9922209,4628346.824833454,416280.1494969407,1574.76,2.222,23.155128853672377,5.81904604354405,38,0,*0F
$,789,48.981,41.8025698,109.9922227,4628346.956312459,416280.30059340206,1574.77,2.222,23.155128853672377,5.81904604354405,38,0,*3D
$,789,49.2224,41.8025709,109.9922246,4628347.076591361,416280.4598671327,1574.77,2.222,23.155128853672377,5.81904604354405,38,0,*35
$,789,48.981,41.8025721,109.9922264,4628347.208070372,416280.6109635852,1574.78,2.222,23.155128853672377,5.81904604354405,38,0,*03
$,789,48.981,41.8025733,109.9922282,4628347.339549387,416280.76206002996,1574.79,2.222,22.59412841995506,5.826150193028551,38,0,*37
$,789,48.981,41.8025745,109.99223,4628347.471028404,416280.9131564713,1574.79,2.222,22.59412841995506,5.826150193028551,38,0,*01
$,789,48.981,41.8025757,109.9922318,4628347.602507425,416281.0642529049,1574.79,2.222,22.59412841995506,5.826150193028551,38,0,*0C
$,789,48.981,41.8025768,109.9922337,4628347.722786344,416281.2235266104,1574.8,2.222,22.59412841995506,5.826150193028551,38,0,*31
$,789,48.981,41.802578,109.9922355,4628347.854265371,416281.374623033,1574.8,2.222,22.59412841995506,5.826150193028551,38,0,*35
$,789,48.981,41.8025792,109.9922373,4628347.985744402,416281.52571945114,1574.81,2.222,22.59412841995506,5.826150193028551,38,0,*34
$,789,49.3776,41.8025804,109.9922391,4628348.117223436,416281.67681586475,1574.81,2.222,22.59412841995506,5.826150193028551,38,0,*08
$,789,49.3776,41.8025816,109.9922409,4628348.248702473,416281.8279122707,1574.81,2.222,22.59412841995506,5.826150193028551,38,0,*35
$,789,48.981,41.8025827,109.9922428,4628348.368981409,416281.98718594684,1574.82,2.222,22.59412841995506,5.826150193028551,38,0,*30
$,789,49.3776,41.8025839,109.9922446,4628348.500460452,416282.13828234386,1574.82,2.222,22.59412841995506,5.826150193028551,38,0,*01
$,789,49.3776,41.8025851,109.9922464,4628348.631939499,416282.2893787332,1574.82,2.222,22.048331054837888,5.860521989410415,38,0,*0F
$,789,49.3776,41.8025862,109.9922483,4628348.752218445,416282.44865239295,1574.83,2.222,22.048331054837888,5.860521989410415,38,0,*3D
$,789,49.7745,41.8025874,109.9922501,4628348.883697497,416282.5997487734,1574.83,2.222,22.048331054837888,5.860521989410415,38,0,*0E
$,789,49.3776,41.8025886,109.9922519,4628349.015176552,416282.75084514613,1574.84,2.222,22.048331054837888,5.860521989410415,38,0,*3C
$,789,49.3776,41.8025897,109.9922538,4628349.13545551,416282.9101187895,1574.84,2.222,22.048331054837888,5.860521989410415,38,0,*37
$,789,49.7745,41.8025909,109.9922556,4628349.266934571,416283.06121515343,1574.85,2.222,22.048331054837888,5.860521989410415,38,0,*37
$,789,49.3776,41.8025921,109.9922574,4628349.398413636,416283.2123115096,1574.85,2.222,22.048331054837888,5.860521989410415,38,0,*08
$,789,49.6204,41.8025932,109.9922593,4628349.518692602,416283.3715851388,1574.85,2.222,22.048331054837888,5.860521989410415,38,0,*03
$,789,49.7745,41.8025944,109.9922611,4628349.650171675,416283.52268148394,1574.86,2.222,22.048331054837888,5.860521989410415,38,0,*3B
$,789,49.3776,41.8025956,109.9922629,4628349.78165075,416283.67377782566,1574.86,2.222,22.048331054837888,5.860521989410415,38,0,*0A
$,789,49.3776,41.8025967,109.9922648,4628349.901929726,416283.83305143635,1574.86,2.222,21.514702765069373,5.861738751206384,38,0,*34
$,789,49.7745,41.8025979,109.9922666,4628350.0334088085,416283.9841477649,1574.87,2.222,21.514702765069373,5.861738751206384,38,0,*3A
$,789,49.3776,41.802599,109.9922684,4628350.153785195,416284.1351139116,1574.87,2.222,21.514702765069373,5.861738751206384,38,0,*3B
$,789,49.7745,41.8026002,109.9922703,4628350.285166879,416284.29451768444,1574.88,2.222,21.514702765069373,5.861738751206384,38,0,*3A
$,789,49.7745,41.8026014,109.9922721,4628350.41664597,416284.44561399636,1574.88,2.222,21.514702765069373,5.861738751206384,38,0,*0B
$,789,49.6204,41.8026026,109.9922739,4628350.548125064,416284.59671030496,1574.89,2.222,21.514702765069373,5.861738751206384,38,0,*32
$,789,49.7745,41.8026037,109.9922758,4628350.66840406,416284.755983883,1574.89,2.222,21.514702765069373,5.861738751206384,38,0,*05
$,789,49.5318,41.8026049,109.9922776,4628350.799883162,416284.90708017943,1574.9,2.222,21.514702765069373,5.861738751206384,38,0,*01
$,789,49.7745,41.802606,109.9922795,4628350.920162166,416285.0663537466,1574.9,2.222,21.514702765069373,5.861738751206384,38,0,*0E
$,789,49.7745,41.8026072,109.9922813,4628351.051641272,416285.21745003306,1574.91,2.222,21.514702765069373,5.861738751206384,38,0,*36
$,789,50.1717,41.8026083,109.9922831,4628351.172017686,416285.36841613526,1574.92,2.222,20.9968995922317,5.867382560797452,38,0,*3B
$,789,49.7745,41.8026095,109.992285,4628351.303399397,416285.5278198627,1574.92,2.222,20.9968995922317,5.867382560797452,38,0,*30
$,789,50.1717,41.8026107,109.9922868,4628351.434878513,416285.67891613254,1574.93,2.222,20.9968995922317,5.867382560797452,38,0,*39
$,789,49.7745,41.8026118,109.9922887,4628351.555157534,416285.8381896725,1574.93,2.222,20.9968995922317,5.867382560797452,38,0,*0B
$,789,50.1717,41.802613,109.9922905,4628351.6866366565,416285.98928592924,1574.94,2.222,20.9968995922317,5.867382560797452,38,0,*3D
$,789,49.9275,41.8026141,109.9922924,4628351.806915684,416286.1485594583,1574.94,2.222,20.9968995922317,5.867382560797452,38,0,*05
$,789,49.9275,41.8026153,109.9922942,4628351.938394814,416286.29965570616,1574.94,2.222,20.9968995922317,5.867382560797452,38,0,*32
$,789,50.1717,41.8026164,109.9922961,4628352.0586738475,416286.4589292244,1574.95,2.222,20.9968995922317,5.867382560797452,38,0,*3D
$,789,50.1717,41.8026176,109.9922979,4628352.190152983,416286.6100254612,1574.95,2.222,20.9968995922317,5.867382560797452,38,0,*00
$,789,50.1717,41.8026187,109.9922998,4628352.310432022,416286.7692989686,1574.96,2.222,20.9968995922317,5.867382560797452,38,0,*02
$,789,50.1717,41.8026199,109.9923016,4628352.4419111665,416286.9203951933,1574.96,2.222,20.466454887613036,5.877684747590475,38,0,*3B
$,789,50.1717,41.8026211,109.9923035,4628352.573292912,416287.0797988638,1574.97,2.222,20.466454887613036,5.877684747590475,38,0,*06
$,789,49.9275,41.8026222,109.9923053,4628352.693669363,416287.2307649034,1574.97,2.222,20.466454887613036,5.877684747590475,38,0,*01
$,789,50.1717,41.8026233,109.9923072,4628352.813948417,416287.39003838913,1574.98,2.222,20.466454887613036,5.877684747590475,38,0,*39
$,789,49.9275,41.8026245,109.992309,4628352.945427572,416287.5411345917,1574.99,2.222,20.466454887613036,5.877684747590475,38,0,*3D
$,789,50.1717,41.8026256,109.9923109,4628353.065706634,416287.7004080665,1574.99,2.222,20.466454887613036,5.877684747590475,38,0,*06
$,789,50.4176,41.8026268,109.9923127,4628353.197185797,416287.8515042581,1575.0,2.222,20.466454887613036,5.877684747590475,38,0,*36
$,789,50.1717,41.802628,109.9923146,4628353.328567561,416288.01090789563,1575.01,2.222,20.466454887613036,5.877684747590475,38,0,*05
$,789,50.1717,41.8026291,109.9923164,4628353.448944032,416288.1618739047,1575.01,2.222,20.466454887613036,5.877684747590475,38,0,*04
